,Pos,Age,Starts,Player,urls,scouting_url,match_logs,position_group
7,DF,28.0,22,Kevin Mbabu,https://fbref.com/en/players/493924a7/Kevin-Mbabu,https://fbref.com/en/players/493924a7/scout/365_m1/Kevin-Mbabu-Scouting-Report,https://fbref.com/en/players/493924a7/matchlogs/2022-2023/summary/Kevin-Mbabu-Match-Logs,Defender
8,DF,26.0,19,Mads Pedersen,https://fbref.com/en/players/582a5247/Mads-Pedersen,https://fbref.com/en/players/582a5247/scout/365_m1/Mads-Pedersen-Scouting-Report,https://fbref.com/en/players/582a5247/matchlogs/2022-2023/summary/Mads-Pedersen-Match-Logs,Defender
9,DF,26.0,18,Iago,https://fbref.com/en/players/054849d2/Iago,https://fbref.com/en/players/054849d2/scout/365_m1/Iago-Scouting-Report,https://fbref.com/en/players/054849d2/matchlogs/2022-2023/summary/Iago-Match-Logs,Defender
10,"MF,FW",25.0,18,Fredrik Jensen,https://fbref.com/en/players/3eeb80e0/Fredrik-Jensen,https://fbref.com/en/players/3eeb80e0/scout/365_m1/Fredrik-Jensen-Scouting-Report,https://fbref.com/en/players/3eeb80e0/matchlogs/2022-2023/summary/Fredrik-Jensen-Match-Logs,Attacking Midfielders
11,MF,25.0,16,Niklas Dorsch,https://fbref.com/en/players/7f73bdf4/Niklas-Dorsch,https://fbref.com/en/players/7f73bdf4/scout/365_m1/Niklas-Dorsch-Scouting-Report,https://fbref.com/en/players/7f73bdf4/matchlogs/2022-2023/summary/Niklas-Dorsch-Match-Logs,Central Midfielders
12,"MF,DF",19.0,13,Arne Engels,https://fbref.com/en/players/554bcc91/Arne-Engels,https://fbref.com/en/players/554bcc91/scout/365_m1/Arne-Engels-Scouting-Report,https://fbref.com/en/players/554bcc91/matchlogs/2022-2023/summary/Arne-Engels-Match-Logs,Defensive-Midfielders
13,MF,26.0,13,Kristijan Jakic,https://fbref.com/en/players/a8ee54ad/Kristijan-Jakic,https://fbref.com/en/players/a8ee54ad/scout/365_m1/Kristijan-Jakic-Scouting-Report,https://fbref.com/en/players/a8ee54ad/matchlogs/2022-2023/summary/Kristijan-Jakic-Match-Logs,Central Midfielders
14,MF,24.0,10,Arne Maier,https://fbref.com/en/players/ab700320/Arne-Maier,https://fbref.com/en/players/ab700320/scout/365_m1/Arne-Maier-Scouting-Report,https://fbref.com/en/players/ab700320/matchlogs/2022-2023/summary/Arne-Maier-Match-Logs,Central Midfielders
15,DF,23.0,9,Maximilian Bauer,https://fbref.com/en/players/44a20f0c/Maximilian-Bauer,https://fbref.com/en/players/44a20f0c/scout/365_m1/Maximilian-Bauer-Scouting-Report,https://fbref.com/en/players/44a20f0c/matchlogs/2022-2023/summary/Maximilian-Bauer-Match-Logs,Defender
16,MF,21.0,6,Tim Breithaupt,https://fbref.com/en/players/ed98c321/Tim-Breithaupt,https://fbref.com/en/players/ed98c321/scout/365_m1/Tim-Breithaupt-Scouting-Report,https://fbref.com/en/players/ed98c321/matchlogs/2022-2023/summary/Tim-Breithaupt-Match-Logs,Central Midfielders
17,DF,25.0,6,Robert Gumny,https://fbref.com/en/players/1df0c0b9/Robert-Gumny,https://fbref.com/en/players/1df0c0b9/scout/365_m1/Robert-Gumny-Scouting-Report,https://fbref.com/en/players/1df0c0b9/matchlogs/2022-2023/summary/Robert-Gumny-Match-Logs,Defender
18,"FW,MF",33.0,5,Sven Michel,https://fbref.com/en/players/1e274a0a/Sven-Michel,https://fbref.com/en/players/1e274a0a/scout/365_m1/Sven-Michel-Scouting-Report,https://fbref.com/en/players/1e274a0a/matchlogs/2022-2023/summary/Sven-Michel-Match-Logs,Attacking Midfielders
